time,dt,Fs_vertical_av,L2FsVertDiffusion,L2FsVertFluid,L2FsVertFrame,L1FsVertDiffusion,L1FsVertFluid,L1FsVertFrame,L0FsVertDiffusion,L0FsVertFluid,L0FsVertFrame,Fs_top,Fs_bottom,Fs_sponge,Fh_bottom,Fh_top,dUdt,dSdt,dTdt,chimneySpacing,chimneyWidth,horizontallyAveragedSalinity_0,horizontallyAveragedSalinity_20,horizontallyAveragedSalinity_40,horizontallyAveragedSalinity_60,averageLiquidSalinity,mushyLayerDepth,Nusselt,Fh_abs_mismatch,Fs_abs_mismatch,Fh_rel_mismatch,Fs_rel_mismatch,LambdaMax,LambdaSum,maxVel
time,dt,Fs_vertical_av,L2FsVertDiffusion,L2FsVertFluid,L2FsVertFrame,L1FsVertDiffusion,L1FsVertFluid,L1FsVertFrame,L0FsVertDiffusion,L0FsVertFluid,L0FsVertFrame,Fs_top,Fs_bottom,Fs_sponge,Fh_bottom,Fh_top,dUdt,dSdt,dTdt,chimneySpacing,chimneyWidth,horizontallyAveragedSalinity_0,horizontallyAveragedSalinity_20,horizontallyAveragedSalinity_40,horizontallyAveragedSalinity_60,averageLiquidSalinity,mushyLayerDepth,Nusselt,Fh_abs_mismatch,Fs_abs_mismatch,Fh_rel_mismatch,Fs_rel_mismatch,LambdaMax,LambdaSum,maxVel
0.1070719425,3.363773138e-05,-0.1374688899,0.008998863853,6.03770836,0,0.004993700024,2.968148647,0,0.02993737108,32.78047588,0,-0.007709317551,2.293105561e-05,nan,-0.1719042172,4.282954195,44.12262335,5.098521219,1.904923065,nan,nan,-1.000024853,-0.9999875142,-1.000011438,-0.9998712491,-0.9999849913,0.546875,nan,-3.946815033e-10,-2.558476397e-12,-2.59511269e-06,9.692123938e-06,1.788591497e-11,3.449036932e-12,46.45081388
0.1071055802,3.315344134e-05,-0.1401873527,0.009004572348,6.102730371,0,0.004991471138,3.000683994,0,0.0303285196,33.15822172,0,-0.007709545046,2.290057563e-05,nan,-0.1718159677,4.283080581,43.92815654,5.150324878,1.910377441,nan,nan,-1.000024828,-0.9999875018,-1.000011432,-0.9998713116,-0.9999843451,0.546875,nan,-1.89595338e-10,-3.083841777e-12,-1.265212088e-06,1.185628185e-05,1.786104598e-11,3.44414562e-12,47.12934576
0.1071387337,3.268575963e-05,-0.1429103703,0.009010370451,6.167359865,0,0.004989207852,3.033124468,0,0.03070510851,33.53168456,0,-0.007709805329,2.287067269e-05,nan,-0.1717213582,4.283225183,43.74266809,5.20151969,1.916093611,nan,nan,-1.000024803,-0.9999874895,-1.000011427,-0.9998713731,-0.9999836021,0.546875,nan,8.196130244e-12,-3.579549464e-12,5.549294063e-08,1.396271712e-05,1.78497217e-11,3.438456053e-12,47.80369243
0.1071714194,3.223394235e-05,-0.1456372278,0.009016261736,6.231578954,0,0.004986917615,3.065360573,0,0.03106619096,33.90087412,0,-0.007710097549,2.284132506e-05,nan,-0.1716207738,4.283387527,43.54479692,5.251675993,1.922141352,nan,nan,-1.000024779,-0.9999874774,-1.000011421,-0.9998714337,-0.999982775,0.546875,nan,1.9897271e-10,-4.048233656e-12,1.366426937e-06,1.601630798e-05,1.78272952e-11,3.4325569e-12,48.47374804
0.1072036534,3.179726558e-05,-0.1483674884,0.009022245813,6.295390416,0,0.004984616596,3.097356469,0,0.03141085343,34.26583795,0,-0.007710420894,2.28125121e-05,nan,-0.1715145733,4.283567163,43.3477419,5.300759298,1.928493853,nan,nan,-1.000024756,-0.9999874655,-1.000011416,-0.9998714934,-0.9999832137,0.546875,nan,3.830365169e-10,-4.489874362e-12,2.667295168e-06,1.80119049e-05,1.778732717e-11,3.427133896e-12,49.13944552
0.1072354507,3.137504189e-05,-0.151100817,0.009028311522,6.358804248,0,0.004982348155,3.129122049,0,0.03173822059,34.62663244,0,-0.007710774591,2.27842142e-05,nan,-0.1714030913,4.283763662,43.1574884,5.348833436,1.935102027,nan,nan,-1.000024732,-0.9999874538,-1.000011411,-0.9998715522,-0.9999855328,0.546875,nan,5.606702038e-10,-4.908223397e-12,3.957799035e-06,1.995975264e-05,1.776401248e-11,3.422621512e-12,49.80073033
0.1072668257,3.096661531e-05,-0.153837024,0.009034458142,6.421832796,0,0.004980079762,3.160689845,0,0.03204746289,34.98332684,0,-0.007711157907,2.27564128e-05,nan,-0.17128664,4.283976615,42.97862533,5.396015075,1.9420261,nan,nan,-1.000024709,-0.9999874422,-1.000011405,-0.9998716102,-0.9999848639,0.546875,nan,7.321586553e-10,-5.303785847e-12,5.237783167e-06,2.185759171e-05,1.772959557e-11,3.417628626e-12,50.45756485
0.1072977923,3.057138441e-05,-0.1565758983,0.00904068802,6.484475593,0,0.004977816295,3.192081687,0,0.032337796,35.33596459,0,-0.007711570142,2.272909025e-05,nan,-0.1711655107,4.284205635,42.80675817,5.442621346,1.94919452,nan,nan,-1.000024687,-0.9999874308,-1.000011401,-0.9998716674,-0.9999872624,0.546875,nan,8.977461549e-10,-5.679117977e-12,6.506926886e-06,2.371189053e-05,1.77222681e-11,3.412774323e-12,51.10988691
0.1073283637,3.01887789e-05,-0.1593166257,0.009046999204,6.546730421,0,0.004975542797,3.223279116,0,0.03260848539,35.68459358,0,-0.007712010632,2.270222968e-05,nan,-0.1710399758,4.284450351,42.63311403,5.488339904,1.956590774,nan,nan,-1.000024664,-0.9999874195,-1.000011396,-0.9998717238,-0.9999868178,0.546875,nan,1.05772778e-09,-6.036281376e-12,7.765390492e-06,2.552761104e-05,1.766542468e-11,3.407356519e-12,51.75764164
0.1073585525,2.98182562e-05,-0.1620587001,0.009053389511,6.608599749,0,0.004973257107,3.254264949,0,0.03285885099,36.029268,0,-0.007712478742,2.267581508e-05,nan,-0.1709102898,4.284710412,42.46045745,5.53310462,1.964146482,nan,nan,-1.000024642,-0.9999874084,-1.000011391,-0.9998717794,-0.9999863372,0.546875,nan,1.212330367e-09,-6.372852209e-12,9.012955434e-06,2.729099089e-05,1.763145185e-11,3.402287826e-12,52.40078392
0.1073883707,2.945930285e-05,-0.1648017831,0.009059856726,6.670086389,0,0.004970959256,3.285243417,0,0.03308827043,36.37004304,0,-0.007712973869,2.264983118e-05,nan,-0.1707766907,4.284985483,42.2933885,5.577558969,1.971959375,nan,nan,-1.000024621,-0.9999873974,-1.000011387,-0.9998718343,-0.9999858196,0.546875,nan,1.361796415e-09,-6.69423557e-12,1.02496242e-05,2.902173779e-05,1.756483847e-11,3.397378933e-12,53.03927278
0.10741783,2.911143285e-05,-0.1675454118,0.009066398674,6.731193269,0,0.004968649222,3.31636371,0,0.03329618195,36.70697451,0,-0.007713495435,2.262426343e-05,nan,-0.1706394014,4.285275242,42.1271572,5.623271341,1.980242352,nan,nan,-1.0000246,-0.9999873865,-1.000011382,-0.9998718885,-0.9999859393,0.546875,nan,1.506357183e-09,-7.000745733e-12,1.147542119e-05,3.071840475e-05,1.750377621e-11,3.392310244e-12,53.67307092
0.1074469415,2.877418572e-05,-0.1702893059,0.009073007671,6.791923575,0,0.004966326831,3.347337209,0,0.03348208698,37.04011878,0,-0.007714042891,2.259909794e-05,nan,-0.1704986306,4.285579384,41.97005993,5.669052083,1.98902902,nan,nan,-1.000024579,-0.9999873758,-1.000011378,-0.999871942,-0.9999902875,0.546875,nan,1.646228061e-09,-7.290366695e-12,1.269035096e-05,3.236929876e-05,1.747513245e-11,3.387420422e-12,54.30214482
0.1074757157,2.844712437e-05,-0.1730329072,0.009079680796,6.852279351,0,0.004963991951,3.378127838,0,0.03364555423,37.36953353,0,-0.007714615711,2.257432147e-05,nan,-0.1703545739,4.285897617,41.82971451,5.714063401,1.998031085,nan,nan,-1.000024558,-0.9999873652,-1.000011374,-0.9998719948,-0.999990069,0.546875,nan,1.781614958e-09,-7.568418961e-12,1.389443999e-05,3.399529851e-05,1.743361011e-11,3.382589312e-12,54.92646567
0.1075041628,2.812983284e-05,-0.1757767707,0.009086421141,6.912267064,0,0.004961644822,3.40892586,0,0.03378621903,37.69527959,0,-0.007715213396,2.25499214e-05,nan,-0.1702074147,4.286229664,41.7026532,5.758687864,2.007209348,nan,nan,-1.000024538,-0.9999873548,-1.00001137,-0.999872047,-0.999989826,0.546875,nan,1.912751655e-09,-7.832165981e-12,1.508802642e-05,3.558181274e-05,1.738786892e-11,3.377059622e-12,55.54601084
0.1075322926,2.782192105e-05,-0.1785223906,0.009093228937,6.971877395,0,0.004959290297,3.439679385,0,0.03390378527,38.01740792,0,-0.007715835467,2.252588559e-05,nan,-0.170057325,4.28657526,41.57279617,5.802644792,2.016583419,nan,nan,-1.000024517,-0.9999873444,-1.000011366,-0.9998720985,-0.9999902116,0.546875,nan,2.03980115e-09,-8.084321538e-12,1.627098519e-05,3.713876187e-05,1.7378321e-11,3.37208797e-12,56.1607517
0.1075601145,2.752301871e-05,-0.1812669872,0.009100102497,7.031121898,0,0.004956983862,3.47026385,0,0.03399802875,38.33597199,0,-0.007716481472,2.250220253e-05,nan,-0.1699044664,4.286934151,41.44647882,5.845649765,2.026030829,nan,nan,-1.000024498,-0.9999873342,-1.000011362,-0.9998721494,-0.9999899192,0.546875,nan,2.162980579e-09,-8.326156846e-12,1.744369954e-05,3.866994401e-05,1.732947119e-11,3.367514574e-12,56.77066228
0.1075876376,2.723276887e-05,-0.1840125574,0.009107041864,7.089993398,0,0.004954664511,3.500647684,0,0.03406879533,38.6510263,0,-0.007717150972,2.247886116e-05,nan,-0.1697489905,4.287306096,41.32124083,5.887680386,2.035599226,nan,nan,-1.000024478,-0.9999873241,-1.000011358,-0.9998721997,-0.9999895879,0.53125,nan,2.282443512e-09,-8.55660105e-12,1.860612657e-05,4.016844579e-05,1.730948718e-11,3.363098243e-12,57.37573023
0.1076148703,2.695083846e-05,-0.1867569824,0.009114045509,7.148501836,0,0.004952332312,3.53083964,0,0.03444286566,38.96262696,0,-0.007717843549,2.245585085e-05,nan,-0.1695910399,4.28769086,41.19797141,5.928742091,2.045240091,nan,nan,-1.000024459,-0.9999873141,-1.000011354,-0.9998722494,-0.9999892148,0.53125,nan,2.398351722e-09,-8.776762644e-12,1.975836352e-05,4.163751419e-05,1.730060539e-11,3.358538289e-12,57.97593283
0.1076418212,2.667690954e-05,-0.1894995575,0.009121111703,7.206651895,0,0.004949987356,3.560841603,0,0.03483097806,39.27082794,0,-0.007718558802,2.243316146e-05,nan,-0.1694307486,4.288088223,41.07416194,5.968839786,2.054943045,nan,nan,-1.00002444,-0.9999873042,-1.000011351,-0.9998722986,-0.999989985,0.53125,nan,2.510856971e-09,-8.988857404e-12,2.090049121e-05,4.30859421e-05,1.727484822e-11,3.353830309e-12,58.57125232
0.1076684981,2.641067968e-05,-0.192239939,0.00912823798,7.264446242,0,0.004947629737,3.59065415,0,0.03519996061,39.57568258,0,-0.007719296349,2.241078334e-05,nan,-0.1692682427,4.288497972,40.9500094,6.008063731,2.064746011,nan,nan,-1.000024421,-0.9999872944,-1.000011347,-0.9998723472,-0.9999909045,0.53125,nan,2.620137433e-09,-9.190955135e-12,2.203287991e-05,4.450290815e-05,1.725153354e-11,3.349189783e-12,59.16167319
0.1076949087,2.615186149e-05,-0.1949778233,0.009135422483,7.321886864,0,0.00494525969,3.620342901,0,0.03554886485,39.87724213,0,-0.007720055824,2.238870714e-05,nan,-0.1691036408,4.288919902,40.82583387,6.047105091,2.074800586,nan,nan,-1.000024402,-0.9999872847,-1.000011344,-0.9998723953,-0.9999114645,0.53125,nan,2.726339256e-09,-9.385926574e-12,2.315570251e-05,4.590071724e-05,1.72304393e-11,3.344957807e-12,59.74718094
0.1077210606,2.590018111e-05,-0.1977141965,0.009142664765,7.378971851,0,0.004942856457,3.64999011,0,0.03587679177,40.17555764,0,-0.007720836879,2.236692397e-05,nan,-0.1689370547,4.289353822,40.70472666,6.085398034,2.084943393,nan,nan,-1.000024384,-0.9999872751,-1.000011341,-0.9998724428,-0.9998089861,0.53125,nan,2.829593803e-09,-9.573566564e-12,2.426906743e-05,4.727706026e-05,1.721089937e-11,3.340728443e-12,60.32776348
0.1077469608,2.565538103e-05,-0.2004484218,0.009149971972,7.435696323,0,0.004940434739,3.679512119,0,0.03621862283,40.47067337,0,-0.007721639177,2.234542528e-05,nan,-0.1687685894,4.289799543,40.57488748,6.122864074,2.095139366,nan,nan,-1.000024366,-0.9999872656,-1.000011337,-0.9998724899,-0.999780191,0.53125,nan,2.930041601e-09,-9.753549841e-12,2.53732196e-05,4.862900974e-05,1.71727077e-11,3.336433091e-12,60.90340262
0.1077726162,2.541707123e-05,-0.2031810062,0.00915736607,7.492111358,0,0.004938021212,3.709015281,0,0.03658259882,40.76303545,0,-0.0077224624,2.232420285e-05,nan,-0.1685983442,4.290256889,40.47746085,6.159491543,2.105597635,nan,nan,-1.000024348,-0.9999872562,-1.000011334,-0.9998725365,-0.9997755567,0.53125,nan,3.027821383e-09,-9.925459249e-12,2.646844395e-05,4.995312769e-05,1.716804476e-11,3.332210728e-12,61.47443132
0.1077980332,2.518476557e-05,-0.2059196599,0.009164819823,7.548409336,0,0.004935586281,3.738554034,0,0.03692004008,41.05333908,0,-0.007723306237,2.230324893e-05,nan,-0.1684264133,4.290725687,40.51633444,6.195636379,2.118802829,nan,nan,-1.00002433,-0.9999872469,-1.000011331,-0.9998725826,-0.9997707463,0.53125,nan,3.12300209e-09,-1.009291121e-11,2.755462358e-05,5.126669836e-05,1.715672049e-11,3.327730069e-12,62.04147487
0.107823218,2.495853175e-05,-0.208661533,0.009172295603,7.60450899,0,0.004933131379,3.768004876,0,0.03723241935,41.34079619,0,-0.00772417038,2.228255625e-05,nan,-0.1682528877,4.291205767,40.48918623,6.232413177,2.133298812,nan,nan,-1.000024313,-0.9999872376,-1.000011328,-0.9998726282,-0.9997658632,0.53125,nan,3.215657935e-09,-1.02533664e-11,2.863187505e-05,5.255640828e-05,1.713962305e-11,3.323240164e-12,62.60384287
0.1078481765,2.473833895e-05,-0.2113997476,0.009179801369,7.66025685,0,0.004930666427,3.797279763,0,0.03751873294,41.62505284,0,-0.007725054545,2.226211757e-05,nan,-0.1680778512,4.29169697,40.36707412,6.268543328,2.147155419,nan,nan,-1.000024296,-0.9999872285,-1.000011325,-0.9998726733,-0.9997609204,0.53125,nan,3.305943823e-09,-1.040811064e-11,2.970048252e-05,5.382717153e-05,1.709143937e-11,3.31905104e-12,63.1610717
0.1078729149,2.452394954e-05,-0.2141328852,0.009187356978,7.715650988,0,0.004928192471,3.826381186,0,0.03777807455,41.90622448,0,-0.007725958463,2.224192583e-05,nan,-0.1679013821,4.292199146,40.25427138,6.303856154,2.160517858,nan,nan,-1.000024279,-0.9999872194,-1.000011322,-0.9998727181,-0.9997559335,0.53125,nan,3.394029838e-09,-1.055724235e-11,3.076100163e-05,5.507812043e-05,1.707722852e-11,3.314433697e-12,63.71322847
0.1078974388,2.431515241e-05,-0.2168589733,0.009194959396,7.770695043,0,0.004925805766,3.85531024,0,0.03800963623,42.18437831,0,-0.007726881877,2.222197426e-05,nan,-0.167723554,4.292712154,40.14606659,6.338209017,2.173450214,nan,nan,-1.000024262,-0.9999872104,-1.00001132,-0.9998727623,-0.9997529892,0.53125,nan,3.479897154e-09,-1.070243372e-11,3.181256676e-05,5.631714779e-05,1.706856878e-11,3.310397632e-12,64.2603416
0.107921754,2.41117476e-05,-0.2195777514,0.009202604574,7.825401051,0,0.004923572462,3.884073414,0,0.03821271845,42.45960537,0,-0.007727824538,2.22022563e-05,nan,-0.1675444366,4.293235855,40.05057643,6.373022083,2.186079422,nan,nan,-1.000024245,-0.9999872015,-1.000011317,-0.9998728062,-0.9997493436,0.53125,nan,3.563584359e-09,-1.084222637e-11,3.285482927e-05,5.753581511e-05,1.704036912e-11,3.30627019e-12,64.8024368
0.1079458657,2.391355165e-05,-0.2222913408,0.009210290737,7.879761488,0,0.004921441681,3.912661652,0,0.0383867357,42.7319721,0,-0.007728786211,2.21827657e-05,nan,-0.1673640961,4.293770117,39.94965833,6.408815734,2.198545373,nan,nan,-1.000024228,-0.9999871927,-1.000011314,-0.9998728497,-0.9997454982,0.53125,nan,3.645329198e-09,-1.097733688e-11,3.388931388e-05,5.873707353e-05,1.700506402e-11,3.30196564e-12,65.33952058
0.1079697793,2.372038314e-05,-0.2250002565,0.009218004594,7.933789956,0,0.004919401429,3.941085185,0,0.03853121817,43.00154099,0,-0.007729766669,2.216349642e-05,nan,-0.1671825947,4.294314816,39.85565494,6.444773752,2.21091962,nan,nan,-1.000024212,-0.999987184,-1.000011312,-0.9998728927,-0.9997438757,0.53125,nan,3.725269251e-09,-1.110907934e-11,3.491667978e-05,5.99272204e-05,1.694711038e-11,3.297406513e-12,65.87161727
0.1079934997,2.353207043e-05,-0.2277068695,0.009225743779,7.987488007,0,0.004917549985,3.969350544,0,0.03864581582,43.26836146,0,-0.007730765695,2.214444262e-05,nan,-0.1669999913,4.29486983,39.77176833,6.479902795,2.22320035,nan,nan,-1.000024196,-0.9999871753,-1.000011309,-0.9998729354,-0.9997396168,0.53125,nan,3.803445846e-09,-1.123676767e-11,3.593673707e-05,6.110193329e-05,1.689004492e-11,3.293075798e-12,66.3987474
0.1080170317,2.334844324e-05,-0.2304090029,0.00923351458,8.040871292,0,0.004915799422,3.997508836,0,0.03873029354,43.53248154,0,-0.007731783081,2.21255987e-05,nan,-0.1668163419,4.295435045,39.68744816,6.514504629,2.235347798,nan,nan,-1.00002418,-0.9999871667,-1.000011306,-0.9998729777,-0.9997359264,0.53125,nan,3.879966354e-09,-1.136070436e-11,3.69499442e-05,6.226219636e-05,1.687805451e-11,3.288830222e-12,66.92094988
0.1080403802,2.316935037e-05,-0.2331047976,0.009241309287,8.093946332,0,0.004914102182,4.025587708,0,0.03879566759,43.79393672,0,-0.007732818628,2.210695931e-05,nan,-0.1666316993,4.296010349,39.59553855,6.548368056,2.247361424,nan,nan,-1.000024164,-0.9999871582,-1.000011304,-0.9998730196,-0.9997322431,0.53125,nan,3.954891702e-09,-1.148167218e-11,3.79563649e-05,6.341172662e-05,1.683453377e-11,3.284478802e-12,67.4382309
0.1080635495,2.299465384e-05,-0.2357952818,0.009249126642,8.146696313,0,0.004912619932,4.053525903,0,0.03883302981,44.05275175,0,-0.007733872144,2.208851919e-05,nan,-0.1664461135,4.296595636,39.48697288,6.581734934,2.259793184,nan,nan,-1.000024148,-0.9999871497,-1.000011302,-0.9998730611,-0.9996262706,0.53125,nan,4.0282857e-09,-1.159813776e-11,3.895609876e-05,6.454146339e-05,1.679856254e-11,3.280173626e-12,67.95057715
0.1080865442,2.282421581e-05,-0.2384765261,0.009256999024,8.199144036,0,0.004911513494,4.081303841,0,0.03895647895,44.30894856,0,-0.007734943444,2.207027335e-05,nan,-0.1662596319,4.297190802,39.3828846,6.615864528,2.273280038,nan,nan,-1.000024133,-0.9999871413,-1.000011299,-0.9998731023,-0.9994971805,0.53125,nan,4.100252141e-09,-1.171281895e-11,3.994964933e-05,6.566591419e-05,1.675437566e-11,3.275860384e-12,68.45799272
0.1081093684,2.265771301e-05,-0.241153349,0.009264967801,8.25140867,0,0.004910582234,4.1090282,0,0.03949728522,44.56523089,0,-0.007736032354,2.20522169e-05,nan,-0.1660722993,4.297795752,39.37459352,6.649871316,2.288280948,nan,nan,-1.000024117,-0.999987133,-1.000011297,-0.9998731431,-0.9994397495,0.53125,nan,4.170810571e-09,-1.182418744e-11,4.093673972e-05,6.677608158e-05,1.67157399e-11,3.27191561e-12,68.96106414
0.1081320261,2.249492758e-05,-0.2438370384,0.009273012931,8.303659077,0,0.004909743498,4.136754264,0,0.04001243456,44.82383758,0,-0.007737138696,2.203434537e-05,nan,-0.1658841596,4.298410387,39.50272259,6.683805343,2.299606541,nan,nan,-1.000024102,-0.9999871247,-1.000011295,-0.9998731836,-0.9994042564,0.53125,nan,4.240005149e-09,-1.193283931e-11,4.191770255e-05,6.787538147e-05,1.667177507e-11,3.267772691e-12,69.46010359
0.108154521,2.233580718e-05,-0.2465237043,0.009281139615,8.355886327,0,0.004908975973,4.164514036,0,0.04050379954,45.08050805,0,-0.007738262295,2.201665439e-05,nan,-0.1656952553,4.299034608,39.59455411,6.717199576,2.310708063,nan,nan,-1.000024087,-0.9999871165,-1.000011293,-0.9998732238,-0.999394162,0.53125,nan,4.307813871e-09,-1.20377499e-11,4.289208359e-05,6.895779786e-05,1.661426552e-11,3.263859729e-12,69.9549377
0.1081768568,2.218045373e-05,-0.2492079247,0.0092893343,8.407937096,0,0.004908265796,4.192277276,0,0.0409697844,45.33483601,0,-0.007739402983,2.199913973e-05,nan,-0.1655056265,4.299668324,39.59373086,6.749842509,2.324993611,nan,nan,-1.000024072,-0.9999871084,-1.00001129,-0.9998732636,-0.9993840826,0.53125,nan,4.374346639e-09,-1.214120012e-11,4.386045784e-05,7.003574946e-05,1.659627991e-11,3.259521993e-12,70.44490699
0.1081990373,2.202882099e-05,-0.2518844993,0.009297568586,8.459693249,0,0.004907831943,4.219944518,0,0.04140886033,45.58670904,0,-0.007740560612,2.198179716e-05,nan,-0.1653153093,4.300311451,39.50610835,6.781990855,2.339715723,nan,nan,-1.000024057,-0.9999871003,-1.000011288,-0.9998733031,-0.9993740691,0.53125,nan,4.439723352e-09,-1.224161246e-11,4.482322098e-05,7.109911823e-05,1.654654191e-11,3.255677246e-12,70.92980602
0.1082210661,2.188080237e-05,-0.2545516939,0.009305853524,8.511113446,0,0.004907654487,4.247467339,0,0.04181954487,45.83614299,0,-0.00774173504,2.196462254e-05,nan,-0.1651243374,4.300963911,39.39402585,6.814082088,2.356286173,nan,nan,-1.000024042,-0.9999870923,-1.000011286,-0.9998733423,-0.9993641418,0.53125,nan,4.50402601e-09,-1.234110563e-11,4.578069016e-05,7.215959538e-05,1.652233905e-11,3.252064894e-12,71.40962992
0.1082429469,2.173628861e-05,-0.2572115453,0.009314188191,8.56219475,0,0.004907570327,4.274833793,0,0.04220041313,46.08316731,0,-0.007742926135,2.194761182e-05,nan,-0.1649327425,4.301625631,39.2833685,6.846161674,2.373841349,nan,nan,-1.000024027,-0.9999870843,-1.000011284,-0.9998733812,-0.999354306,0.53125,nan,4.567314003e-09,-1.243746775e-11,4.673310237e-05,7.32039179e-05,1.648570169e-11,3.248300623e-12,71.884397
0.1082646832,2.159517204e-05,-0.2598681327,0.00932257269,8.612927254,0,0.004907500283,4.302030286,0,0.04255013454,46.32781656,0,-0.007744133769,2.193076113e-05,nan,-0.1647405548,4.302296539,39.18323011,6.877536493,2.390646556,nan,nan,-1.000024013,-0.9999870764,-1.000011282,-0.9998734198,-0.9993445567,0.53125,nan,4.629630116e-09,-1.253235273e-11,4.768055959e-05,7.424141198e-05,1.645528158e-11,3.244160444e-12,72.35413532
0.1082862784,2.145735216e-05,-0.2625152463,0.009331002972,8.663346683,0,0.004907421391,4.329075386,0,0.04286746427,46.57011815,0,-0.00774535782,2.191406668e-05,nan,-0.1645478029,4.302976566,39.08560728,6.909537227,2.406870501,nan,nan,-1.000023999,-0.9999870686,-1.00001128,-0.9998734581,-0.9993348971,0.53125,nan,4.691030163e-09,-1.262513802e-11,4.8623322e-05,7.526810096e-05,1.639754998e-11,3.240048739e-12,72.81886359
0.1083077357,2.132273552e-05,-0.2651553209,0.009339476981,8.713447522,0,0.004907332389,4.355968763,0,0.04315127036,46.81009185,0,-0.00774659817,2.189752485e-05,nan,-0.164354514,4.30366565,38.99468462,6.94186951,2.424794996,nan,nan,-1.000023984,-0.9999870608,-1.000011279,-0.9998734961,-0.9993253266,0.53125,nan,4.751549718e-09,-1.271698175e-11,4.956145236e-05,7.629059283e-05,1.637912028e-11,3.236278621e-12,73.27859027
0.1083290585,2.119122251e-05,-0.2677928862,0.009347994451,8.763210109,0,0.004907430612,4.382703464,0,0.04340053967,47.04777873,0,-0.007747854708,2.188113209e-05,nan,-0.1641607136,4.304363726,38.90918353,6.974109717,2.443399197,nan,nan,-1.00002397,-0.999987053,-1.000011277,-0.9998735339,-0.9993169636,0.53125,nan,4.81123743e-09,-1.280739314e-11,5.049515756e-05,7.730570894e-05,1.633360114e-11,3.23238876e-12,73.7333582
0.1083502497,2.106270907e-05,-0.2704217679,0.009356551489,8.812669956,0,0.004907714632,4.40929462,0,0.0436143873,47.28323796,0,-0.007749127327,2.186488502e-05,nan,-0.1639664262,4.305070737,38.8250683,7.00580112,2.463197586,nan,nan,-1.000023956,-0.9999870453,-1.000011275,-0.9998735713,-0.9993081447,0.53125,nan,4.870130125e-09,-1.289613765e-11,5.142456036e-05,7.831179427e-05,1.629452129e-11,3.228181948e-12,74.18323989
0.1083713124,2.093710884e-05,-0.2730417285,0.009365123857,8.861835154,0,0.004907991286,4.435746358,0,0.04379206983,47.51649666,0,-0.007750415924,2.184878033e-05,nan,-0.1637716751,4.305786624,38.74522828,7.036841157,2.482926238,nan,nan,-1.000023942,-0.9999870376,-1.000011273,-0.9998736085,-0.9991655631,0.53125,nan,4.928270481e-09,-1.298410024e-11,5.234988113e-05,7.931403549e-05,1.627409318e-11,3.224302729e-12,74.62825988
